1862,1000,100088580,0
1862,1000,100088664,0
1862,1000,100088748,0
1862,1000,100088832,0
1862,1000,100088916,0
1862,1000,100089000,0
1862,1000,100089084,0
1862,1000,100089168,0
1862,1000,100089252,0
1862,1000,100089336,0
1862,1000,100089420,0
1862,1000,100089504,0
1862,1000,100089588,0
1862,1000,100089672,0
1862,1000,100089756,0
1862,1000,100089840,0
1862,1000,100089924,0
4160,700,100090000,0
1862,1000,100090008,0
1862,1000,100090092,0
1862,1000,100090176,0
1862,1000,100090260,0
1862,1000,100090344,0
1862,1000,100090428,0
1862,1000,100090512,0
1862,1000,100090596,0
1862,1000,100090680,0
1862,1000,100090764,0
1862,1000,100090848,0
1862,1000,100090932,0
1862,1000,100091016,0
1862,1000,100091100,0
1862,1000,100091184,0
1862,1000,100091268,0
1862,1000,100091352,0
1862,1000,100091436,0
1862,1000,100091520,0
1862,1000,100091604,0
1862,1000,100091688,0
1862,1000,100091772,0
1862,1000,100091856,0
1862,1000,100091940,0
1862,1000,100092024,0
1862,1000,100092108,0
1862,1000,100092192,0
1862,1000,100092276,0
1862,1000,100092360,0
1862,1000,100092444,0
1862,1000,100092528,0
1862,1000,100092612,0
1862,1000,100092696,0
1862,1000,100092780,0
1862,1000,100092864,0
1862,1000,100092948,0
1862,1000,100093032,0
1862,1000,100093116,0
1862,1000,100093200,0
1862,1000,100093284,0
1862,1000,100093368,0
1862,1000,100093452,0
1862,1000,100093536,0
1862,1000,100093620,0
1862,1000,100093704,0
1862,1000,100093788,0
1862,1000,100093872,0
1862,1000,100093956,0
1862,1000,100094040,0
1862,1000,100094124,0
1862,1000,100094208,0
1862,1000,100094292,0
1862,1000,100094376,0
1862,1000,100094460,0
1862,1000,100094544,0
1862,1000,100094628,0
1862,1000,100094712,0
1862,1000,100094796,0
1862,1000,100094880,0
1862,1000,100094964,0
1862,1000,100095048,0
1862,1000,100095132,0
1862,1000,100095216,0
1862,1000,100095300,0
1862,1000,100095384,0
1862,1000,100095468,0
1862,1000,100095552,0
1862,1000,100095636,0
1862,1000,100095720,0
1862,1000,100095804,0
1862,1000,100095888,0
1862,1000,100095972,0
1862,1000,100096056,0
1862,1000,100096140,0
1862,1000,100096224,0
1862,1000,100096308,0
1862,1000,100096392,0
1862,1000,100096476,0
1862,1000,100096560,0
1862,1000,100096644,0
